"";"Kind_ID";"Schulbesuchsjahr";"Klassenstufe";"GB";"Alter";"Geschlecht";"SPF";"LRS";"B_2C";"B_2B";"B_1H";"B_1A";"B_1B";"B_1C";"B_1D";"B_1E";"B_1F";"B_1G";"B_1I";"B_1J";"B_2A";"B_2D";"B_2E";"B_2F";"B_2G";"B_2H";"B_2I";"B_2J";"B_3A";"B_3B";"B_3C";"B_3D";"B_3E";"B_3F";"B_3G";"B_3H";"B_3I";"B_3J";"P_1A";"P_3A";"P_4A";"P_5A";"P_6A";"P_2B";"P_4B";"P_5B";"P_1B";"P_3B";"P_6B";"P_4H";"P_3D";"P_2J";"P_2C";"P_6G";"P_4C";"P_1D";"P_5I";"P_3C";"P_4I";"P_1E";"P_4G";"P_1I";"P_3G";"P_5J";"P_2F";"P_4D";"P_1H";"P_4J";"P_6C";"P_3F";"P_4E";"P_6E";"P_2G";"S_I01";"S_I02";"S_I03";"S_I04";"S_I05";"S_I06";"S_I07";"S_I08";"S_I09";"S_I10";"S_I11";"S_I12";"S_I13";"S_I14";"S_I15";"S_I16";"S_I17";"S_I18";"S_I19";"S_I20";"S_I21";"S_I22";"S_I23";"S_I24";"S_I25";"S_I26";"S_I27";"S_I28";"S_I29";"S_I30";"S_I31";"S_I32";"S_I33";"S_I34";"S_I35";"W_I03";"W_I50";"W_I07";"W_I15";"W_I43";"W_I24";"W_I36";"W_I16";"W_I10";"W_I22";"W_I32";"W_I40";"W_I05";"W_I18";"W_I29";"W_I42";"W_I37";"W_I48";"W_I02";"W_I01";"W_I09";"W_I08";"W_I41";"W_I06";"W_I30";"W_I14";"W_I13";"W_I52";"W_I46";"W_I51";"W_I21";"W_I12";"W_I11";"W_I26";"W_I39";"W_I35";"W_I31";"W_I23";"W_I34";"W_I45";"W_I19";"W_I47";"W_I28";"W_I17";"W_I44";"W_I49";"W_I20";"W_I04";"W_I27";"W_I25";"W_I33";"W_I38";"Sum_1";"Sum_2";"Sum_3";"Sum_4";"Err_1";"Err_2";"Err_3";"Err_4";"All_1";"All_2";"All_3";"All_4"
"103";33597;2;"2";NA;7;"0";"0";"0";1;1;0;0;0;1;1;0;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;0;4;40;22;11;6;12;8;15;10;52;30;26
"104";33592;3;"2";NA;8;"1";"1";"0";0;1;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;1;NA;0;NA;1;NA;NA;0;1;1;0;NA;NA;0;NA;NA;0;NA;NA;NA;0;1;0;0;NA;NA;1;NA;1;NA;1;NA;NA;1;NA;0;1;NA;NA;0;NA;NA;1;NA;NA;NA;NA;14;13;15;8;7;10;15;20;21;23;30;28
"105";33598;2;"2";NA;7;"0";"0";"0";1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;32;51;8;13;3;1;22;2;35;52;30;15
"106";33605;2;"2";NA;8;"0";"0";"0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;NA;1;1;0;1;0;1;1;1;0;1;1;1;1;NA;1;1;26;38;28;15;1;12;2;3;27;50;30;18
"107";33596;2;"2";NA;7;"1";"0";"0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;34;51;30;19;1;1;0;1;35;52;30;20
"108";33591;2;"2";NA;7;"1";"0";"0";1;1;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;1;0;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;20;33;17;15;15;19;13;20;35;52;30;35
"109";33602;2;"2";NA;7;"1";"0";"0";0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;NA;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;1;1;1;1;0;0;31;26;24;8;3;26;6;27;34;52;30;35
"110";33609;2;"2";NA;8;"0";"0";"0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;31;48;30;14;2;4;0;1;33;52;30;15
"111";33612;2;"2";NA;8;"1";"0";"0";0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;1;0;0;1;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1;1;1;1;NA;1;1;1;1;1;1;1;1;1;1;1;1;NA;1;1;1;0;1;0;1;1;1;1;1;1;1;1;NA;1;0;1;1;NA;1;0;1;1;NA;0;NA;1;1;1;1;4;39;22;4;6;5;8;6;10;44;30;10
"112";33604;2;"2";NA;7;"0";"0";"0";1;0;1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;1;0;0;1;1;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;0;NA;NA;1;1;NA;1;1;1;1;1;1;1;NA;1;1;NA;1;0;NA;1;0;NA;NA;1;NA;1;1;1;1;0;1;1;1;1;1;1;1;1;NA;1;1;1;NA;1;NA;1;NA;0;7;34;22;6;1;5;8;4;8;39;30;10
"113";33611;2;"2";NA;7;"1";"0";"0";0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;1;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;1;1;1;1;0;1;NA;NA;NA;1;NA;NA;NA;NA;1;0;1;1;0;1;0;NA;NA;1;1;1;1;1;NA;1;1;NA;NA;1;1;1;NA;NA;NA;1;1;NA;0;21;24;24;4;2;5;6;5;23;29;30;9
"114";33606;2;"2";NA;7;"1";"0";"0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;34;50;29;21;1;2;1;2;35;52;30;23
"115";33594;2;"2";NA;7;"1";"0";"1";0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;1;0;1;1;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;1;1;1;0;0;6;28;19;8;18;24;11;21;24;52;30;29
"116";33636;2;"2";NA;8;"0";"0";"0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;30;51;30;18;5;1;0;4;35;52;30;22
"117";33634;2;"2";NA;8;"1";"0";"0";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;32;50;29;24;3;2;1;3;35;52;30;27
"118";33649;2;"2";NA;7;"0";"0";"0";1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;5;45;25;12;30;7;5;11;35;52;30;23
"119";33646;2;"2";NA;7;"0";"0";"0";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;34;48;29;10;1;4;1;4;35;52;30;14
"120";33648;2;"2";NA;7;"0";"0";"0";1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;27;32;27;18;8;20;3;17;35;52;30;35
"121";33641;2;"2";NA;7;"1";"0";"0";1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;0;1;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;1;1;10;36;23;6;19;16;7;29;29;52;30;35
"122";33642;2;"2";NA;7;"1";"0";"0";1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;1;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;27;47;25;8;8;5;5;7;35;52;30;15
"123";33640;2;"2";NA;7;"1";"0";"0";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;1;1;1;1;1;1;1;NA;1;1;1;NA;1;1;1;1;1;1;1;1;1;1;1;0;0;1;NA;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;32;44;29;15;3;5;1;5;35;49;30;20
"124";33635;1;"2";NA;6;"0";"0";"0";1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;1;0;1;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;NA;0;1;1;1;1;1;1;1;1;1;1;1;NA;NA;1;1;1;NA;1;1;1;1;1;1;1;1;0;1;1;NA;1;1;1;1;1;1;1;NA;1;1;1;NA;1;1;1;1;1;1;0;32;41;25;7;3;4;5;7;35;45;30;14
"125";33631;3;"2";NA;8;"0";"3";"0";1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;1;NA;1;1;0;1;NA;1;1;1;NA;NA;1;NA;1;0;NA;1;NA;NA;1;NA;NA;1;NA;1;1;1;1;NA;NA;1;NA;NA;1;NA;NA;NA;1;NA;1;NA;NA;NA;NA;NA;20;22;24;5;3;2;6;0;23;24;30;5
"126";33644;2;"2";NA;7;"0";"0";"0";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;NA;NA;NA;NA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA;1;1;1;NA;NA;1;NA;NA;1;1;NA;NA;1;NA;1;1;1;NA;NA;1;NA;28;17;28;16;3;1;2;3;31;18;30;19
"127";33628;2;"2";NA;7;"0";"0";"0";1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1;1;NA;NA;1;NA;1;1;1;NA;1;1;NA;1;0;NA;1;1;1;1;NA;1;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;NA;NA;NA;0;NA;1;1;1;NA;0;1;1;NA;33;22;25;4;2;3;5;1;35;25;30;5
"128";33650;2;"2";NA;7;"1";"0";"0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;1;1;1;NA;1;1;1;1;1;NA;1;1;NA;1;0;0;1;NA;1;1;1;1;1;1;NA;NA;NA;NA;1;NA;1;1;1;NA;1;NA;NA;1;1;1;NA;1;NA;1;0;NA;1;NA;1;4;32;29;13;11;3;1;2;15;35;30;15
"129";33638;2;"2";NA;7;"0";"0";"0";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;0;NA;1;0;1;NA;0;1;0;NA;1;1;NA;NA;NA;NA;NA;NA;0;NA;NA;1;1;0;0;NA;NA;NA;0;NA;1;NA;NA;1;1;0;NA;1;0;1;NA;1;NA;NA;0;NA;0;0;1;6;15;27;9;11;13;3;7;17;28;30;16
"130";33630;2;"2";NA;7;"0";"0";"0";1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;1;NA;NA;NA;1;1;NA;NA;1;NA;NA;1;0;1;1;1;1;NA;1;1;1;NA;1;NA;0;NA;NA;NA;1;1;1;NA;NA;1;NA;NA;0;0;1;0;1;1;1;1;1;1;1;28;28;22;4;7;5;8;5;35;33;30;9
"131";33626;2;"2";NA;7;"1";"3";"0";1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;1;1;1;0;0;1;1;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;NA;1;NA;NA;1;0;NA;NA;0;1;1;1;NA;1;NA;1;NA;1;1;NA;1;1;NA;1;0;NA;NA;1;NA;1;NA;1;1;NA;NA;NA;NA;1;1;NA;1;NA;1;NA;NA;0;1;14;22;16;5;9;5;14;2;23;27;30;7
"132";33629;2;"2";NA;7;"0";"0";"0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;NA;NA;NA;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;29;48;30;8;3;4;0;14;32;52;30;22
"133";33633;2;"2";NA;8;"1";"0";"0";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;NA;NA;NA;NA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;1;1;NA;NA;1;NA;1;1;1;1;1;NA;1;NA;NA;1;NA;1;1;1;0;NA;NA;1;1;NA;1;NA;1;1;NA;0;NA;NA;1;1;NA;1;NA;1;1;1;1;30;26;28;13;1;2;2;2;31;28;30;15
"134";33645;2;"2";NA;8;"1";"0";"0";1;1;1;0;0;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1;1;NA;1;NA;NA;1;0;1;NA;1;1;1;NA;1;NA;1;1;1;1;0;1;NA;1;0;NA;0;NA;0;1;1;1;NA;1;NA;1;1;1;NA;1;NA;NA;NA;1;NA;1;1;1;0;22;28;23;12;3;6;7;5;25;34;30;17
"135";33632;2;"2";NA;7;"0";"0";"0";1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;1;1;1;1;NA;1;1;1;1;1;1;NA;1;1;1;1;1;NA;1;NA;1;NA;NA;NA;1;NA;1;NA;NA;1;NA;NA;1;NA;1;NA;NA;1;1;NA;1;0;1;NA;NA;1;1;0;6;30;18;3;19;2;12;12;25;32;30;15
